Datetime,1,6,11,12,15,16,30,32,35,36,41,43,44,45,54,56,57,59,62,63,202202
2022/08/28 05:05,6,1,0,0,0,3,2,2,1,2,0,1,5,0,0,3,0,0,2,0,3
2022/08/28 05:10,4,2,1,0,0,1,1,3,0,1,3,0,3,0,1,1,0,0,1,0,0
2022/08/28 05:15,2,1,3,0,0,1,2,0,4,1,6,0,0,0,1,0,0,0,1,0,0
2022/08/28 05:20,3,1,1,0,0,1,3,1,2,4,3,0,3,0,0,0,0,2,0,0,2
2022/08/28 05:25,3,1,3,0,0,1,1,0,2,1,1,0,1,0,0,2,1,1,0,0,2
2022/08/28 05:30,5,1,1,0,2,3,1,0,4,0,1,0,1,0,0,0,0,2,3,0,0
2022/08/28 05:35,6,0,1,1,2,5,4,2,2,3,1,0,4,0,0,2,0,0,1,0,1
2022/08/28 05:40,3,0,1,0,0,4,1,1,1,2,3,0,3,0,0,2,0,1,2,1,2
2022/08/28 05:45,4,0,6,0,0,1,8,2,5,2,2,0,1,0,1,2,0,1,0,0,1
2022/08/28 05:50,7,0,1,0,0,4,0,1,3,1,5,0,3,0,0,3,3,0,1,0,0
2022/08/28 05:55,4,0,1,0,0,2,3,3,3,1,1,1,2,1,1,1,3,0,2,0,0
2022/08/28 06:00,4,0,1,0,0,2,2,4,1,3,2,1,6,0,1,3,1,0,0,0,0
2022/08/28 06:05,3,0,2,0,2,3,1,6,2,2,2,0,3,0,3,1,1,0,3,0,2
2022/08/28 06:10,5,1,1,1,1,3,8,3,2,0,3,0,8,1,1,5,0,1,2,0,1
2022/08/28 06:15,8,0,1,1,0,2,8,2,2,2,1,0,2,1,1,2,0,0,7,1,1
2022/08/28 06:20,8,2,1,0,0,3,14,5,1,3,0,0,4,0,1,2,0,2,3,0,2
2022/08/28 06:25,6,1,1,3,0,4,8,3,1,0,0,2,8,1,1,4,0,3,1,1,5
2022/08/28 06:30,8,1,4,0,1,8,8,4,6,3,2,2,6,2,0,1,1,3,10,0,0
2022/08/28 06:35,7,0,4,0,1,6,6,11,5,5,1,0,7,1,1,5,0,3,7,0,2
2022/08/28 06:40,5,0,5,0,0,4,8,5,3,0,3,0,6,0,0,8,0,0,10,1,2
2022/08/28 06:45,12,0,3,0,1,3,8,8,6,3,1,1,9,0,0,0,2,1,8,1,4
2022/08/28 06:50,4,0,1,2,1,5,9,6,5,5,1,1,10,0,1,7,2,3,7,0,1
2022/08/28 06:55,6,1,3,1,3,7,8,3,2,7,1,2,12,0,2,7,3,1,7,2,1
2022/08/28 07:00,8,0,2,0,2,3,6,5,9,2,4,0,10,0,2,3,1,1,7,0,0
2022/08/28 07:05,7,0,2,3,0,3,11,5,8,2,5,1,8,0,2,7,2,1,10,2,3
2022/08/28 07:10,7,0,2,0,0,7,9,6,6,4,7,4,7,1,1,4,0,1,8,1,1
2022/08/28 07:15,7,0,2,0,0,6,3,5,8,2,3,4,5,1,0,3,0,4,3,3,5
2022/08/28 07:20,7,0,1,0,0,7,6,10,8,2,3,1,7,0,0,7,3,1,5,0,1
2022/08/28 07:25,5,1,5,2,0,1,9,5,7,4,3,0,11,0,0,6,0,1,3,1,4
2022/08/28 07:30,5,1,6,1,0,2,17,8,9,9,2,1,7,2,0,5,3,0,2,0,4
2022/08/28 07:35,9,1,8,2,1,7,13,6,5,5,1,5,8,1,0,11,2,1,2,0,5
2022/08/28 07:40,9,3,7,1,2,5,10,4,8,8,0,1,9,1,2,10,0,0,2,2,3
2022/08/28 07:45,7,2,5,3,1,6,13,7,8,3,0,2,9,1,0,7,3,2,13,1,3
2022/08/28 07:50,14,0,7,2,1,6,9,14,11,3,4,0,10,0,1,8,5,0,7,2,2
2022/08/28 07:55,4,1,5,1,1,3,18,11,8,5,1,4,15,1,1,6,1,1,4,1,4
2022/08/28 08:00,8,2,1,4,4,7,16,6,11,9,0,2,16,3,0,10,0,1,11,3,2
2022/08/28 08:05,13,2,3,2,2,6,10,9,13,9,6,2,19,2,1,17,1,3,5,0,2
2022/08/28 08:10,6,0,3,2,1,8,12,14,11,9,5,2,20,1,3,10,2,1,11,1,5
2022/08/28 08:15,8,1,10,1,3,8,9,9,11,3,4,4,26,1,2,8,0,3,10,1,2
2022/08/28 08:20,11,2,8,4,4,6,16,16,19,6,4,6,23,1,1,14,0,0,7,3,5
2022/08/28 08:25,9,2,1,2,0,8,26,12,17,10,5,3,22,0,3,6,0,2,9,1,5
2022/08/28 08:30,14,0,2,3,1,9,16,14,7,7,5,3,17,0,0,10,2,0,6,3,8
2022/08/28 08:35,4,1,10,2,1,4,15,16,6,5,7,4,12,0,2,13,1,2,8,6,8
2022/08/28 08:40,8,1,4,0,4,11,19,18,6,7,5,2,13,0,1,11,2,0,9,3,3
2022/08/28 08:45,11,4,7,1,2,6,17,12,12,12,2,4,24,1,4,18,2,3,10,2,6
2022/08/28 08:50,12,2,7,1,4,7,24,10,10,10,3,2,24,2,6,7,7,5,7,2,2
2022/08/28 08:55,8,1,12,1,5,8,35,24,15,8,4,2,27,4,6,13,3,2,9,2,8
2022/08/28 09:00,14,0,5,4,1,8,34,21,13,10,5,2,24,1,3,4,2,3,9,3,8
2022/08/28 09:05,15,1,4,3,1,16,21,15,20,10,8,4,22,0,2,6,3,3,14,2,10
2022/08/28 09:10,6,0,8,2,2,11,29,15,16,14,4,1,24,1,3,14,4,7,12,1,6
2022/08/28 09:15,11,2,6,0,0,11,23,25,32,13,2,3,19,1,4,14,1,3,13,3,5
2022/08/28 09:20,15,2,7,1,0,13,12,13,26,9,5,0,27,1,2,10,2,2,5,1,8
2022/08/28 09:25,22,2,13,4,0,15,16,18,13,11,5,3,25,0,2,6,2,4,12,2,4
2022/08/28 09:30,13,0,3,0,1,11,25,16,16,12,7,4,24,1,4,13,0,2,6,5,10
2022/08/28 09:35,10,1,10,3,0,11,15,21,27,9,6,4,18,1,2,14,4,0,12,8,8
2022/08/28 09:40,15,3,9,1,2,9,39,30,24,6,5,2,41,2,2,8,3,5,6,2,7
2022/08/28 09:45,15,0,10,2,1,15,25,19,30,12,4,4,28,1,3,12,5,4,6,4,8
2022/08/28 09:50,17,0,10,3,4,16,25,27,25,22,5,5,24,3,6,7,1,4,15,4,10
2022/08/28 09:55,12,0,5,2,5,8,30,18,31,16,8,2,14,1,4,15,5,2,15,2,7
2022/08/28 10:00,19,1,7,5,2,8,30,19,25,16,3,4,24,1,7,10,2,1,14,1,4
2022/08/28 10:05,14,0,10,1,0,7,30,21,27,12,4,13,26,2,3,13,1,5,12,2,9
2022/08/28 10:10,17,0,8,2,2,13,33,19,26,16,9,4,25,1,3,6,2,6,14,4,12
2022/08/28 10:15,15,1,8,1,2,18,25,21,31,23,12,10,19,1,1,13,5,7,9,1,4
2022/08/28 10:20,25,0,5,3,3,15,30,25,39,18,11,5,21,2,2,23,6,1,13,0,11
2022/08/28 10:25,14,1,2,2,2,14,34,29,27,23,10,3,34,1,5,8,1,7,12,2,7
2022/08/28 10:30,21,0,3,4,5,16,28,21,33,20,6,2,26,0,5,9,4,4,11,3,10
2022/08/28 10:35,19,0,7,2,4,11,26,22,29,15,10,1,24,1,5,17,4,9,15,3,11
2022/08/28 10:40,18,3,7,3,5,7,18,20,39,25,8,6,17,2,0,17,5,7,11,1,10
2022/08/28 10:45,19,3,5,3,3,21,23,28,39,20,8,3,26,3,4,17,2,3,23,3,16
2022/08/28 10:50,17,2,6,7,2,14,23,19,38,22,11,5,28,2,4,10,5,0,6,4,9
2022/08/28 10:55,20,3,6,4,2,14,23,22,48,25,9,4,42,3,4,16,1,2,10,5,6
2022/08/28 11:00,26,1,6,3,5,16,35,17,31,30,12,2,41,1,3,7,2,4,11,3,9
2022/08/28 11:05,24,2,7,4,3,17,20,40,34,27,14,4,44,2,3,9,2,0,17,2,10
2022/08/28 11:10,14,4,7,5,6,21,31,27,29,28,9,1,39,3,5,12,1,1,19,6,9
2022/08/28 11:15,17,3,6,7,1,18,34,30,39,31,11,5,27,2,4,11,3,5,21,5,6
2022/08/28 11:20,17,3,14,6,5,21,36,9,35,31,15,4,42,0,3,12,1,5,16,2,16
2022/08/28 11:25,17,1,7,2,3,15,35,18,43,33,12,4,34,2,4,11,3,3,16,2,12
2022/08/28 11:30,27,2,5,1,4,23,28,17,44,35,9,5,45,7,7,12,4,6,12,3,3
2022/08/28 11:35,20,5,6,3,3,17,42,25,31,28,13,4,42,6,5,17,3,6,22,2,10
2022/08/28 11:40,16,5,14,3,5,14,28,41,35,23,11,4,36,4,5,9,3,4,18,3,8
2022/08/28 11:45,18,3,9,4,5,19,34,31,33,33,11,10,40,2,2,12,1,3,18,4,5
2022/08/28 11:50,25,3,8,5,5,22,36,32,46,36,14,4,41,2,4,19,1,6,20,1,15
2022/08/28 11:55,20,4,9,7,1,22,36,29,56,26,8,6,28,2,2,8,3,5,20,2,14
2022/08/28 12:00,19,0,6,4,4,20,35,37,47,25,13,3,40,2,5,16,0,3,11,3,12
2022/08/28 12:05,19,5,12,4,4,22,37,31,52,29,8,11,42,1,10,8,2,1,16,3,20
2022/08/28 12:10,13,3,4,4,7,15,41,31,44,35,10,8,27,4,5,7,3,2,12,5,13
2022/08/28 12:15,22,5,7,3,3,26,36,40,42,25,9,4,33,1,8,8,1,5,17,4,8
2022/08/28 12:20,29,1,11,4,5,17,18,27,41,24,10,7,42,2,3,11,4,3,16,3,18
2022/08/28 12:25,30,0,11,5,1,14,23,28,40,32,4,2,37,2,3,9,0,3,17,8,13
2022/08/28 12:30,22,3,8,6,2,12,24,30,34,22,14,7,38,2,9,14,0,6,16,4,11
2022/08/28 12:35,13,3,4,2,0,17,43,33,39,22,13,7,30,4,5,14,2,5,18,5,7
2022/08/28 12:40,27,2,7,3,7,12,36,36,52,23,11,9,27,6,4,10,0,3,24,8,10
2022/08/28 12:45,14,0,6,3,3,13,29,33,50,24,15,6,35,4,2,7,5,2,23,5,6
2022/08/28 12:50,23,0,9,3,5,17,31,31,30,29,13,4,39,1,4,6,4,5,15,5,12
2022/08/28 12:55,24,3,7,3,3,14,32,20,43,21,9,3,31,3,5,9,2,4,31,5,9
2022/08/28 13:00,9,4,4,0,4,10,28,27,31,16,4,7,36,0,5,9,0,2,28,3,6
2022/08/28 13:05,17,0,3,2,7,15,27,36,38,37,7,1,43,2,2,11,0,5,16,1,5
2022/08/28 13:10,23,2,3,2,7,13,35,41,35,22,8,1,42,5,0,8,3,0,19,2,7
2022/08/28 13:15,15,1,12,4,6,14,33,43,29,29,13,3,24,1,0,15,1,4,19,5,9
2022/08/28 13:20,16,3,8,5,10,11,26,17,36,31,7,2,42,3,0,12,1,4,18,3,15
2022/08/28 13:25,20,6,5,4,3,15,20,17,38,30,8,2,35,2,7,11,3,4,11,5,8
2022/08/28 13:30,26,2,3,2,5,18,30,23,34,43,8,3,43,0,5,26,2,5,31,4,8
2022/08/28 13:35,21,2,6,6,5,14,30,32,43,37,11,3,39,2,7,19,0,2,20,1,10
2022/08/28 13:40,19,3,4,3,4,18,36,32,32,20,5,2,43,4,3,15,1,4,13,5,8
2022/08/28 13:45,15,4,4,3,1,13,29,42,34,30,7,3,33,1,5,11,2,3,12,1,11
2022/08/28 13:50,23,3,6,6,10,13,25,37,40,31,11,3,40,4,4,7,8,2,20,5,10
2022/08/28 13:55,31,3,12,2,3,12,33,29,39,40,9,2,29,6,2,4,5,3,15,6,7
2022/08/28 14:00,30,3,11,2,3,15,33,21,35,37,11,2,34,0,3,10,3,1,8,4,7
2022/08/28 14:05,23,5,13,3,4,16,40,18,31,31,10,4,33,2,7,13,1,0,7,7,8
2022/08/28 14:10,18,8,3,0,3,21,18,32,28,32,13,0,34,1,4,8,1,2,10,3,9
2022/08/28 14:15,17,6,6,4,3,20,34,25,28,28,7,2,21,0,2,12,0,5,16,5,10
2022/08/28 14:20,20,2,8,3,5,25,21,18,38,29,10,1,26,0,2,11,0,1,11,4,7
2022/08/28 14:25,29,1,3,0,6,18,26,25,40,34,10,6,19,1,0,4,2,2,8,2,7
2022/08/28 14:30,15,2,10,1,6,12,22,33,38,35,16,4,31,0,4,7,0,2,14,0,12
2022/08/28 14:35,20,0,10,1,1,10,17,24,23,18,16,5,27,1,2,11,0,3,14,5,11
2022/08/28 14:40,15,2,6,1,7,10,41,11,26,32,7,2,27,2,7,8,0,2,10,3,8
2022/08/28 14:45,15,4,4,5,3,13,32,35,30,40,6,3,33,3,5,9,2,1,15,3,6
2022/08/28 14:50,28,2,8,3,3,10,30,22,23,25,14,1,41,3,4,11,1,4,12,2,9
2022/08/28 14:55,18,4,12,2,5,12,22,14,15,27,10,3,34,1,5,7,1,5,14,3,14
2022/08/28 15:00,15,2,7,4,2,14,24,23,23,36,10,3,35,6,1,2,1,5,8,4,9
2022/08/28 15:05,10,2,8,3,2,14,25,28,16,27,11,3,14,3,7,11,4,4,14,2,4
2022/08/28 15:10,8,0,7,3,2,12,34,16,27,26,15,4,20,4,4,12,2,0,11,0,9
2022/08/28 15:15,16,2,7,3,9,10,32,29,28,31,6,3,25,7,3,11,2,0,9,1,3
2022/08/28 15:20,24,4,7,2,6,8,29,29,31,34,26,2,28,4,5,8,2,1,16,2,7
2022/08/28 15:25,20,1,9,2,9,5,30,21,25,37,11,5,42,2,3,7,3,3,14,1,7
2022/08/28 15:30,22,5,8,0,8,11,31,21,19,32,7,3,43,3,3,5,0,6,10,0,13
2022/08/28 15:35,26,4,7,6,7,19,42,22,25,34,12,6,40,2,5,10,0,1,18,1,10
2022/08/28 15:40,21,4,10,3,7,27,27,29,39,24,16,6,32,1,4,7,1,0,13,3,10
2022/08/28 15:45,27,5,10,2,7,21,26,28,34,27,11,5,38,3,3,10,1,1,18,3,6
2022/08/28 15:50,24,1,14,6,2,15,40,15,32,29,11,3,30,2,3,10,2,2,12,0,8
2022/08/28 15:55,19,5,12,3,6,15,23,15,31,26,9,6,25,5,1,15,2,1,14,3,5
2022/08/28 16:00,22,2,10,1,8,17,26,21,34,25,10,3,40,1,4,9,0,4,18,2,7
2022/08/28 16:05,21,3,10,1,5,14,31,24,46,22,7,8,43,1,4,18,0,4,9,1,14
2022/08/28 16:10,25,3,6,6,8,8,41,23,40,14,8,4,46,3,6,7,1,0,23,2,12
2022/08/28 16:15,24,1,11,4,6,11,31,27,31,19,12,4,31,2,2,10,1,3,11,6,9
2022/08/28 16:20,25,3,7,3,7,16,37,36,39,34,10,6,25,3,0,12,1,5,10,5,7
2022/08/28 16:25,18,4,10,0,5,12,33,24,26,18,8,7,42,3,2,12,1,1,15,4,4
2022/08/28 16:30,25,8,6,2,6,16,36,38,29,20,7,3,22,1,2,5,2,3,13,1,9
2022/08/28 16:35,22,2,11,1,2,18,21,46,35,28,12,2,24,2,5,14,0,1,14,1,7
2022/08/28 16:40,26,5,10,1,7,12,32,32,34,17,8,1,20,0,4,16,2,2,12,1,9
2022/08/28 16:45,24,2,12,1,4,17,26,40,27,22,11,4,29,2,4,15,1,2,14,3,9
2022/08/28 16:50,18,3,11,5,4,17,28,34,33,26,13,4,31,5,0,13,3,4,13,2,12
2022/08/28 16:55,18,2,10,2,7,8,32,30,39,45,10,7,41,2,3,13,1,2,17,2,6
2022/08/28 17:00,31,1,9,0,5,18,33,30,35,35,19,12,40,6,5,14,1,2,23,9,8
2022/08/28 17:05,24,0,4,3,4,27,39,38,38,52,9,5,41,5,2,18,1,8,15,6,15
2022/08/28 17:10,30,2,12,4,4,18,27,37,37,40,5,4,42,5,6,11,1,5,19,2,15
2022/08/28 17:15,22,1,12,8,3,14,39,33,46,31,12,6,43,4,1,17,0,4,15,2,19
2022/08/28 17:20,22,2,6,3,8,18,31,33,40,38,13,4,28,3,2,9,2,1,17,3,12
2022/08/28 17:25,20,4,12,6,4,21,40,33,32,42,14,9,45,3,4,11,3,3,23,1,15
2022/08/28 17:30,18,3,8,4,3,29,22,51,30,35,19,9,32,2,4,9,2,6,15,5,6
2022/08/28 17:35,29,2,7,1,5,14,24,31,49,34,9,2,21,2,3,13,1,4,19,2,13
2022/08/28 17:40,22,3,3,5,4,18,33,19,52,39,10,7,37,0,9,20,1,4,17,2,13
2022/08/28 17:45,28,6,11,5,3,23,30,39,36,44,13,5,29,1,3,17,1,2,14,3,16
2022/08/28 17:50,26,5,8,5,7,30,31,44,40,43,16,4,49,2,7,10,3,5,11,6,14
2022/08/28 17:55,22,2,7,3,7,33,38,45,40,41,10,8,48,7,8,11,1,4,18,4,21
2022/08/28 18:00,25,6,5,4,6,18,46,45,41,34,12,11,43,2,2,14,1,3,12,5,14
2022/08/28 18:05,41,4,7,1,4,19,45,38,40,35,11,4,39,4,8,17,1,1,16,4,14
2022/08/28 18:10,25,2,8,2,7,17,49,32,37,28,8,3,46,3,11,13,6,3,13,5,7
2022/08/28 18:15,24,3,10,4,5,16,35,39,34,28,11,7,35,6,6,13,0,4,18,1,12
2022/08/28 18:20,30,4,18,4,6,15,41,24,46,41,14,6,63,7,7,15,0,1,18,5,7
2022/08/28 18:25,29,3,21,2,4,20,40,38,46,32,10,6,43,5,3,15,1,3,16,1,11
2022/08/28 18:30,24,3,10,5,5,15,30,32,31,36,7,3,46,3,13,16,3,2,16,4,14
2022/08/28 18:35,24,2,12,3,5,21,35,36,45,29,10,3,37,5,7,9,1,4,13,5,19
2022/08/28 18:40,24,4,14,5,3,24,32,35,24,33,13,4,36,2,6,13,0,1,14,1,13
2022/08/28 18:45,17,1,15,4,7,27,35,39,44,31,10,4,37,3,8,16,1,0,20,9,10
2022/08/28 18:50,21,2,4,4,10,22,33,36,46,20,6,6,39,5,5,17,2,4,18,5,14
2022/08/28 18:55,28,4,5,3,6,9,23,32,38,35,5,5,32,3,3,14,1,3,12,4,11
2022/08/28 19:00,25,6,11,5,5,13,18,40,40,21,7,3,31,5,7,7,2,6,18,5,11
2022/08/28 19:05,21,5,8,2,3,11,18,28,49,19,8,5,39,6,4,22,3,6,11,7,5
2022/08/28 19:10,19,3,4,3,4,35,33,39,45,30,16,6,34,4,2,8,0,3,24,1,8
2022/08/28 19:15,13,6,6,3,4,34,30,46,39,30,11,2,30,2,2,13,1,2,28,2,7
2022/08/28 19:20,25,3,9,5,5,19,26,50,40,34,15,3,27,3,2,8,1,2,20,6,12
2022/08/28 19:25,19,2,6,3,4,21,20,43,37,29,10,4,23,1,5,8,0,2,11,3,12
2022/08/28 19:30,26,1,9,1,1,14,19,23,31,30,10,3,25,3,1,8,1,2,10,2,9
2022/08/28 19:35,26,2,13,0,3,13,23,30,39,35,17,3,26,1,6,18,1,7,19,2,7
2022/08/28 19:40,15,3,11,1,1,15,27,36,36,18,11,2,39,2,6,12,1,6,14,3,7
2022/08/28 19:45,17,4,10,3,5,10,35,27,26,20,13,3,34,1,3,10,2,5,17,5,8
2022/08/28 19:50,20,3,8,6,4,19,28,26,32,23,10,1,31,4,1,6,2,0,12,3,6
2022/08/28 19:55,17,2,8,2,2,18,22,33,44,19,8,2,19,2,2,15,3,3,12,1,8
2022/08/28 20:00,16,0,10,4,0,11,23,31,33,25,7,6,21,4,1,14,3,3,14,1,1
2022/08/28 20:05,21,1,10,3,2,12,29,31,27,24,4,1,26,3,5,10,2,4,8,2,9
2022/08/28 20:10,13,0,7,4,2,13,29,31,23,18,8,4,34,0,4,5,0,3,12,4,16
2022/08/28 20:15,20,4,13,7,2,17,25,31,30,21,7,4,28,4,1,11,3,5,8,3,14
2022/08/28 20:20,15,4,13,6,3,17,20,35,34,25,9,3,20,1,1,8,1,4,9,2,10
2022/08/28 20:25,6,1,6,6,1,11,28,30,36,17,13,3,35,1,3,12,3,2,15,0,8
2022/08/28 20:30,15,3,4,6,8,14,17,18,27,22,8,1,26,1,2,4,3,3,7,4,5
2022/08/28 20:35,7,1,7,4,3,17,22,27,31,29,9,5,21,3,1,10,1,4,8,2,13
2022/08/28 20:40,12,1,4,0,1,7,31,29,24,17,8,4,23,0,2,3,1,0,6,4,7
2022/08/28 20:45,11,4,5,6,3,15,19,26,22,24,7,1,28,2,1,6,0,1,9,1,6
2022/08/28 20:50,12,1,7,4,2,16,24,23,20,13,14,1,33,4,1,3,1,2,6,4,5
2022/08/28 20:55,12,2,6,6,3,10,13,34,28,23,6,1,22,1,3,6,0,3,15,3,6
2022/08/28 21:00,12,1,4,4,1,14,23,27,24,22,4,4,36,2,5,7,1,4,12,0,12
2022/08/28 21:05,8,5,6,5,2,16,38,30,26,12,5,3,23,2,3,11,1,3,6,0,5
2022/08/28 21:10,7,0,6,3,1,15,25,28,26,19,4,2,18,0,2,4,1,4,11,2,5
2022/08/28 21:15,13,1,9,3,2,14,30,25,26,20,4,4,16,3,2,7,1,1,6,0,6
2022/08/28 21:20,14,1,9,6,5,17,32,31,14,15,6,5,18,3,4,9,2,3,10,2,13
2022/08/28 21:25,10,1,9,1,3,21,20,23,21,10,4,2,28,3,7,5,1,2,10,3,8
2022/08/28 21:30,11,0,5,4,3,13,26,14,19,11,9,2,22,2,3,6,0,3,8,1,6
2022/08/28 21:35,7,3,5,2,0,11,20,24,17,12,8,1,19,2,2,12,2,3,6,2,9
2022/08/28 21:40,10,2,5,2,1,8,25,26,15,11,4,2,14,2,0,8,1,1,5,2,6
2022/08/28 21:45,10,1,6,3,2,5,18,22,17,11,6,3,21,0,1,7,1,1,3,4,6
2022/08/28 21:50,7,2,2,4,3,8,21,23,14,8,12,2,23,1,2,6,1,1,8,3,2
